03/02/1976,Cornell,Pat Devlin,,31,4,1,0,60,W,1975-76
03/05/1976,Providence,Brian Durocher,SO,15,3,1,0,60,W,1975-76
03/09/1976,Boston College,Brian Durocher,SO,35,5,1,0,60,W,1975-76
03/12/1976,Harvard,Brian Durocher,SO,19,4,1,0,60,W,1975-76
03/26/1976,Minnesota,Brian Durocher,SO,36,4,1,0,60,L,1975-76
11/19/1976,Bowling Green,Brian Durocher,JR,29,4,1,0,60,L,1976-77
11/28/1976,Providence,Brian Durocher,JR,16,9,1,0,60,L,1976-77
12/04/1976,New Hampshire,Jim Craig,FR,34,5,1,0,60,L,1976-77
12/08/1976,Harvard,Jim Craig,FR,24,2,1,0,60,W,1976-77
12/10/1976,Princeton,Jim Craig,FR,28,1,1,0,60,W,1976-77
12/27/1976,Minnesota Duluth,Jim Craig,FR,28,3,1,0,60,W,1976-77
12/28/1976,Minnesota Duluth,Brian Durocher,JR,26,5,1,0,60,L,1976-77
01/02/1977,Colgate,Jim Craig,FR,29,4,1,0,60,W,1976-77
01/03/1977,St. Lawrence,Jim Craig,FR,22,5,1,0,60,W,1976-77
01/12/1977,New Hampshire,Jim Craig,FR,23,6,1,0,60,W,1976-77
01/14/1977,Colgate,Brian Durocher,JR,22,7,1,0,60,L,1976-77
01/18/1977,Vermont,Jim Craig,FR,23,3,1,0,60,W,1976-77
01/22/1977,Boston College,Jim Craig,FR,23,6,1,0,60,T,1976-77
01/25/1977,Rensselaer,Jim Craig,FR,29,5,1,0,60,W,1976-77
02/03/1977,Brown,Jim Craig,FR,18,2,1,0,60,W,1976-77
