RK,TEAM,DATE,SEASON
9,Yale,1993-01-18,1993
10,Michigan State,1993-01-18,1993
1,Maine,1993-01-25,1993
2,Harvard,1993-01-25,1993
3,Michigan,1993-01-25,1993
4,Minnesota Duluth,1993-01-25,1993
5,Miami,1993-01-25,1993
6,Boston University,1993-01-25,1993
7,Lake Superior State,1993-01-25,1993
8,Wisconsin,1993-01-25,1993
9,Yale,1993-01-25,1993
10,Michigan State,1993-01-25,1993
1,Maine,1993-02-01,1993
2,Michigan,1993-02-01,1993
3,Harvard,1993-02-01,1993
4,Miami,1993-02-01,1993
5,Boston University,1993-02-01,1993
6,Minnesota Duluth,1993-02-01,1993
7,Lake Superior State,1993-02-01,1993
8,Wisconsin,1993-02-01,1993
9,Yale,1993-02-01,1993
10,Rensselaer,1993-02-01,1993
1,Maine,1993-02-08,1993
2,Miami,1993-02-08,1993
3,Michigan,1993-02-08,1993
4,Harvard,1993-02-08,1993
5,Boston University,1993-02-08,1993
6,Minnesota Duluth,1993-02-08,1993
7,Lake Superior State,1993-02-08,1993
8,Wisconsin,1993-02-08,1993
9,Rensselaer,1993-02-08,1993
10,Yale,1993-02-08,1993
1,Maine,1993-02-15,1993
2,Michigan,1993-02-15,1993
3,Miami,1993-02-15,1993
4,Harvard,1993-02-15,1993
5,Boston University,1993-02-15,1993
6,Minnesota Duluth,1993-02-15,1993
7,Lake Superior State,1993-02-15,1993
8,Wisconsin,1993-02-15,1993
9,Western Michigan,1993-02-15,1993
10,Rensselaer,1993-02-15,1993
1,Maine,1993-02-22,1993
2,Michigan,1993-02-22,1993
3,Miami,1993-02-22,1993
4,Boston University,1993-02-22,1993
5,Harvard,1993-02-22,1993
5,Minnesota Duluth,1993-02-22,1993
7,Lake Superior State,1993-02-22,1993
8,Wisconsin,1993-02-22,1993
9,Rensselaer,1993-02-22,1993
10,Minnesota,1993-02-22,1993
1,Maine,1993-03-01,1993
2,Michigan,1993-03-01,1993
3,Minnesota Duluth,1993-03-01,1993
4,Boston University,1993-03-01,1993
5,Harvard,1993-03-01,1993
5,Miami,1993-03-01,1993
7,Lake Superior State,1993-03-01,1993
8,Wisconsin,1993-03-01,1993
9,Rensselaer,1993-03-01,1993
10,Minnesota,1993-03-01,1993
30,Brown,1993-03-01,1993
30,Clarkson,1993-03-01,1993
30,Michigan State,1993-03-01,1993
30,New Hampshire,1993-03-01,1993
1,Lake Superior State,1993-10-25,1994
2,Wisconsin,1993-10-25,1994
3,Maine,1993-10-25,1994
4,Boston University,1993-10-25,1994
5,Michigan,1993-10-25,1994
6,Rensselaer,1993-10-25,1994
7,Michigan State,1993-10-25,1994
8,Michigan Tech,1993-10-25,1994
9,Northern Michigan,1993-10-25,1994
10,Harvard,1993-10-25,1994
30,Colorado College,1993-10-25,1994
30,Bowling Green State,1993-10-25,1994
30,Clarkson,1993-10-25,1994
30,UMass Lowell,1993-10-25,1994
30,Miami,1993-10-25,1994
30,St. Lawrence,1993-10-25,1994
30,New Hampshire,1993-10-25,1994
1,Lake Superior State,1993-11-01,1994
2,Boston University,1993-11-01,1994
3,Maine,1993-11-01,1994
4,Michigan,1993-11-01,1994
5,Wisconsin,1993-11-01,1994
6,Colorado College,1993-11-01,1994
7,Michigan Tech,1993-11-01,1994
8,Bowling Green State,1993-11-01,1994
8,Michigan State,1993-11-01,1994
10,Clarkson,1993-11-01,1994
1,Maine,1993-11-08,1994
2,Michigan,1993-11-08,1994
3,Colorado College,1993-11-08,1994
4,Bowling Green State,1993-11-08,1994
5,Boston University,1993-11-08,1994
6,Lake Superior State,1993-11-08,1994
7,Rensselaer,1993-11-08,1994
8,Harvard,1993-11-08,1994
9,Northern Michigan,1993-11-08,1994
10,Michigan Tech,1993-11-08,1994
1,Maine,1993-11-15,1994
2,Michigan,1993-11-15,1994
3,Lake Superior State,1993-11-15,1994
4,Colorado College,1993-11-15,1994
5,Bowling Green State,1993-11-15,1994
6,Harvard,1993-11-15,1994
7,Boston University,1993-11-15,1994
8,Michigan Tech,1993-11-15,1994
9,Rensselaer,1993-11-15,1994
10,New Hampshire,1993-11-15,1994
1,Michigan,1993-11-22,1994
2,Maine,1993-11-22,1994
3,Boston University,1993-11-22,1994
4,Wisconsin,1993-11-22,1994
5,Bowling Green State,1993-11-22,1994
6,Lake Superior State,1993-11-22,1994
7,Harvard,1993-11-22,1994
8,New Hampshire,1993-11-22,1994
9,St. Lawrence,1993-11-22,1994
10,Colorado College,1993-11-22,1994
1,Michigan,1993-11-29,1994
2,Maine,1993-11-29,1994
3,Lake Superior State,1993-11-29,1994
4,Boston University,1993-11-29,1994
5,Wisconsin,1993-11-29,1994
6,Colorado College,1993-11-29,1994
7,New Hampshire,1993-11-29,1994
8,Rensselaer,1993-11-29,1994
9,Bowling Green State,1993-11-29,1994
10,Michigan State,1993-11-29,1994
1,Michigan,1993-12-06,1994
2,Colorado College,1993-12-06,1994
3,Boston University,1993-12-06,1994
4,Lake Superior State,1993-12-06,1994
5,Maine,1993-12-06,1994
6,Wisconsin,1993-12-06,1994
7,Northern Michigan,1993-12-06,1994
8,Michigan State,1993-12-06,1994
9,Harvard,1993-12-06,1994
10,Rensselaer,1993-12-06,1994
10,New Hampshire,1993-12-06,1994
1,Michigan,1993-12-13,1994
2,Boston University,1993-12-13,1994
3,Lake Superior State,1993-12-13,1994
4,Wisconsin,1993-12-13,1994
4,Northern Michigan,1993-12-13,1994
6,New Hampshire,1993-12-13,1994
7,Harvard,1993-12-13,1994
8,Colorado College,1993-12-13,1994
9,Rensselaer,1993-12-13,1994
9,UMass Lowell,1993-12-13,1994
1,Michigan,1993-12-20,1994
2,Boston University,1993-12-20,1994
3,Lake Superior State,1993-12-20,1994
3,Northern Michigan,1993-12-20,1994
5,Wisconsin,1993-12-20,1994
6,New Hampshire,1993-12-20,1994
7,Colorado College,1993-12-20,1994
8,Harvard,1993-12-20,1994
9,UMass Lowell,1993-12-20,1994
10,Michigan State,1993-12-20,1994
1,Michigan,1994-01-03,1994
2,Lake Superior State,1994-01-03,1994
3,Wisconsin,1994-01-03,1994
4,Boston University,1994-01-03,1994
5,New Hampshire,1994-01-03,1994
6,Northern Michigan,1994-01-03,1994
7,Colorado College,1994-01-03,1994
8,Harvard,1994-01-03,1994
8,Northeastern,1994-01-03,1994
10,UMass Lowell,1994-01-03,1994
1,Michigan,1994-01-10,1994
2,Boston University,1994-01-10,1994
3,Harvard,1994-01-10,1994
4,Northern Michigan,1994-01-10,1994
5,Lake Superior State,1994-01-10,1994
6,New Hampshire,1994-01-10,1994
7,Colorado College,1994-01-10,1994
8,Wisconsin,1994-01-10,1994
9,Northeastern,1994-01-10,1994
10,Michigan State,1994-01-10,1994
1,Michigan,1994-01-17,1994
2,Boston University,1994-01-17,1994
3,Northern Michigan,1994-01-17,1994
4,Harvard,1994-01-17,1994
5,Lake Superior State,1994-01-17,1994
6,Colorado College,1994-01-17,1994
7,New Hampshire,1994-01-17,1994
8,Wisconsin,1994-01-17,1994
9,Michigan State,1994-01-17,1994
10,Northeastern,1994-01-17,1994
1,Michigan,1994-01-24,1994
2,Boston University,1994-01-24,1994
3,Northern Michigan,1994-01-24,1994
4,Harvard,1994-01-24,1994
5,Lake Superior State,1994-01-24,1994
5,Michigan State,1994-01-24,1994
7,New Hampshire,1994-01-24,1994
8,Minnesota,1994-01-24,1994
8,Colorado College,1994-01-24,1994
10,Wisconsin,1994-01-24,1994
1,Michigan,1994-01-31,1994
2,Boston University,1994-01-31,1994
3,Michigan State,1994-01-31,1994
4,Harvard,1994-01-31,1994
5,Minnesota,1994-01-31,1994
6,Lake Superior State,1994-01-31,1994
7,Northern Michigan,1994-01-31,1994
8,Colorado College,1994-01-31,1994
9,New Hampshire,1994-01-31,1994
10,Wisconsin,1994-01-31,1994
1,Michigan,1994-02-07,1994
2,Boston University,1994-02-07,1994
3,Minnesota,1994-02-07,1994
4,Harvard,1994-02-07,1994
5,Michigan State,1994-02-07,1994
6,Northern Michigan,1994-02-07,1994
7,Lake Superior State,1994-02-07,1994
8,Colorado College,1994-02-07,1994
9,UMass Lowell,1994-02-07,1994
10,Wisconsin,1994-02-07,1994
1,Michigan,1994-02-14,1994
2,Harvard,1994-02-14,1994
3,Boston University,1994-02-14,1994
3,Minnesota,1994-02-14,1994
5,Colorado College,1994-02-14,1994
6,Lake Superior State,1994-02-14,1994
7,UMass Lowell,1994-02-14,1994
8,Michigan State,1994-02-14,1994
9,Northern Michigan,1994-02-14,1994
10,Western Michigan,1994-02-14,1994
1,Michigan,1994-02-21,1994
2,Boston University,1994-02-21,1994
3,Harvard,1994-02-21,1994
4,Michigan State,1994-02-21,1994
5,Colorado College,1994-02-21,1994
6,Lake Superior State,1994-02-21,1994
7,Wisconsin,1994-02-21,1994
8,UMass Lowell,1994-02-21,1994
9,Minnesota,1994-02-21,1994
10,Rensselaer,1994-02-21,1994
1,Boston University,1994-02-28,1994
1,Michigan,1994-02-28,1994
3,Harvard,1994-02-28,1994
4,Colorado College,1994-02-28,1994
5,Minnesota,1994-02-28,1994
6,Lake Superior State,1994-02-28,1994
7,UMass Lowell,1994-02-28,1994
8,Western Michigan,1994-02-28,1994
9,Wisconsin,1994-02-28,1994
10,Michigan State,1994-02-28,1994
1,Boston University,1994-03-07,1994
2,Michigan,1994-03-07,1994
3,Harvard,1994-03-07,1994
4,Lake Superior State,1994-03-07,1994
5,Colorado College,1994-03-07,1994
6,Minnesota,1994-03-07,1994
7,Michigan State,1994-03-07,1994
8,UMass Lowell,1994-03-07,1994
9,Wisconsin,1994-03-07,1994
10,Western Michigan,1994-03-07,1994
30,Clarkson,1994-03-07,1994
30,New Hampshire,1994-03-07,1994
30,Rensselaer,1994-03-07,1994
1,Boston University,1994-10-24,1995
2,Minnesota,1994-10-24,1995
3,Michigan State,1994-10-24,1995
4,Colorado College,1994-10-24,1995
5,Wisconsin,1994-10-24,1995
6,Michigan,1994-10-24,1995
7,Northeastern,1994-10-24,1995
7,Clarkson,1994-10-24,1995
9,Northern Michigan,1994-10-24,1995
10,Lake Superior State,1994-10-24,1995
1,Minnesota,1994-10-31,1995
2,Boston University,1994-10-31,1995
3,Michigan State,1994-10-31,1995
4,Colorado College,1994-10-31,1995
5,Northeastern,1994-10-31,1995
6,Lake Superior State,1994-10-31,1995
7,Vermont,1994-10-31,1995
8,Maine,1994-10-31,1995
9,Clarkson,1994-10-31,1995
10,Bowling Green State,1994-10-31,1995
1,Minnesota,1994-11-07,1995
2,Michigan State,1994-11-07,1995
3,Boston University,1994-11-07,1995
4,Colorado College,1994-11-07,1995
5,Michigan,1994-11-07,1995
6,Bowling Green State,1994-11-07,1995
7,Maine,1994-11-07,1995
8,Northeastern,1994-11-07,1995
9,Vermont,1994-11-07,1995
10,Harvard,1994-11-07,1995
10,Western Michigan,1994-11-07,1995
1,Michigan,1994-11-14,1995
2,Boston University,1994-11-14,1995
3,Minnesota,1994-11-14,1995
4,Michigan State,1994-11-14,1995
5,Colorado College,1994-11-14,1995
6,Maine,1994-11-14,1995
7,Northeastern,1994-11-14,1995
8,Vermont,1994-11-14,1995
9,Bowling Green State,1994-11-14,1995
10,Wisconsin,1994-11-14,1995
1,Colorado College,1994-11-21,1995
2,Boston University,1994-11-21,1995
3,Minnesota,1994-11-21,1995
4,Michigan,1994-11-21,1995
5,Maine,1994-11-21,1995
6,Michigan State,1994-11-21,1995
7,Northeastern,1994-11-21,1995
8,Bowling Green State,1994-11-21,1995
9,Wisconsin,1994-11-21,1995
10,Brown,1994-11-21,1995
1,Minnesota,1994-11-28,1995
2,Colorado College,1994-11-28,1995
2,Maine,1994-11-28,1995
4,Michigan,1994-11-28,1995
5,Boston University,1994-11-28,1995
5,Michigan State,1994-11-28,1995
7,Northeastern,1994-11-28,1995
8,Bowling Green State,1994-11-28,1995
9,Brown,1994-11-28,1995
10,Wisconsin,1994-11-28,1995
1,Colorado College,1994-12-05,1995
2,Minnesota,1994-12-05,1995
3,Maine,1994-12-05,1995
4,Michigan,1994-12-05,1995
5,Michigan State,1994-12-05,1995
6,Boston University,1994-12-05,1995
7,Bowling Green State,1994-12-05,1995
7,Northeastern,1994-12-05,1995
9,Western Michigan,1994-12-05,1995
10,Denver,1994-12-05,1995
1,Maine,1994-12-12,1995
2,Colorado College,1994-12-12,1995
3,Michigan,1994-12-12,1995
4,Boston University,1994-12-12,1995
5,Minnesota,1994-12-12,1995
5,Michigan State,1994-12-12,1995
7,Bowling Green State,1994-12-12,1995
8,Denver,1994-12-12,1995
9,Clarkson,1994-12-12,1995
10,Brown,1994-12-12,1995
1,Maine,1995-01-09,1995
2,Boston University,1995-01-09,1995
3,Colorado College,1995-01-09,1995
4,Michigan,1995-01-09,1995
5,Bowling Green State,1995-01-09,1995
5,Michigan State,1995-01-09,1995
7,Denver,1995-01-09,1995
8,Minnesota,1995-01-09,1995
9,Brown,1995-01-09,1995
10,Clarkson,1995-01-09,1995
1,Maine,1995-01-16,1995
2,Michigan,1995-01-16,1995
3,Boston University,1995-01-16,1995
4,Colorado College,1995-01-16,1995
5,Michigan State,1995-01-16,1995
6,Bowling Green State,1995-01-16,1995
7,Minnesota,1995-01-16,1995
8,New Hampshire,1995-01-16,1995
9,Denver,1995-01-16,1995
10,Brown,1995-01-16,1995
1,Maine,1995-01-23,1995
2,Michigan,1995-01-23,1995
3,Boston University,1995-01-23,1995
4,Colorado College,1995-01-23,1995
5,Bowling Green State,1995-01-23,1995
6,Michigan State,1995-01-23,1995
7,Minnesota,1995-01-23,1995
8,New Hampshire,1995-01-23,1995
9,Denver,1995-01-23,1995
10,Clarkson,1995-01-23,1995
1,Maine,1995-01-30,1995
2,Michigan,1995-01-30,1995
3,Colorado College,1995-01-30,1995
4,Boston University,1995-01-30,1995
5,Bowling Green State,1995-01-30,1995
6,Michigan State,1995-01-30,1995
7,New Hampshire,1995-01-30,1995
8,Minnesota,1995-01-30,1995
9,Clarkson,1995-01-30,1995
10,Denver,1995-01-30,1995
1,Maine,1995-02-06,1995
2,Michigan,1995-02-06,1995
3,Boston University,1995-02-06,1995
4,Colorado College,1995-02-06,1995
5,Bowling Green State,1995-02-06,1995
6,Michigan State,1995-02-06,1995
7,Denver,1995-02-06,1995
8,New Hampshire,1995-02-06,1995
9,Clarkson,1995-02-06,1995
10,Minnesota,1995-02-06,1995
1,Maine,1995-02-13,1995
2,Boston University,1995-02-13,1995
3,Michigan,1995-02-13,1995
4,Colorado College,1995-02-13,1995
5,Minnesota,1995-02-13,1995
6,Clarkson,1995-02-13,1995
7,Denver,1995-02-13,1995
8,Bowling Green State,1995-02-13,1995
9,New Hampshire,1995-02-13,1995
10,Michigan State,1995-02-13,1995
1,Maine,1995-02-20,1995
2,Michigan,1995-02-20,1995
3,Boston University,1995-02-20,1995
4,Colorado College,1995-02-20,1995
5,New Hampshire,1995-02-20,1995
6,Denver,1995-02-20,1995
7,Bowling Green State,1995-02-20,1995
8,Minnesota,1995-02-20,1995
9,Clarkson,1995-02-20,1995
10,Michigan State,1995-02-20,1995
1,Maine,1995-02-27,1995
2,Michigan,1995-02-27,1995
3,Boston University,1995-02-27,1995
4,Colorado College,1995-02-27,1995
5,Bowling Green State,1995-02-27,1995
6,New Hampshire,1995-02-27,1995
7,Denver,1995-02-27,1995
8,Michigan State,1995-02-27,1995
9,Minnesota,1995-02-27,1995
10,Clarkson,1995-02-27,1995
10,Wisconsin,1995-02-27,1995
1,Michigan,1995-03-06,1995
2,Maine,1995-03-06,1995
3,Boston University,1995-03-06,1995
4,Colorado College,1995-03-06,1995
5,Bowling Green State,1995-03-06,1995
6,Denver,1995-03-06,1995
7,New Hampshire,1995-03-06,1995
8,Michigan State,1995-03-06,1995
9,Wisconsin,1995-03-06,1995
10,Clarkson,1995-03-06,1995
1,Boston University,1995-10-16,1996
2,Michigan,1995-10-16,1996
3,Maine,1995-10-16,1996
4,Colorado College,1995-10-16,1996
5,Minnesota,1995-10-16,1996
6,Lake Superior State,1995-10-16,1996
7,Vermont,1995-10-16,1996
8,Michigan State,1995-10-16,1996
9,New Hampshire,1995-10-16,1996
10,North Dakota,1995-10-16,1996
11,Bowling Green State,1995-10-16,1996
12,Colgate,1995-10-16,1996
13,Minnesota Duluth,1995-10-16,1996
30,Denver,1995-10-16,1996
30,Wisconsin,1995-10-16,1996
30,Miami,1995-10-16,1996
30,Clarkson,1995-10-16,1996
30,Michigan Tech,1995-10-16,1996
30,Harvard,1995-10-16,1996
30,Merrimack,1995-10-16,1996
30,Brown,1995-10-16,1996
30,UMass Lowell,1995-10-16,1996
1,Boston University,1995-10-23,1996
2,Colorado College,1995-10-23,1996
3,Maine,1995-10-23,1996
4,Michigan,1995-10-23,1996
5,Vermont,1995-10-23,1996
6,Lake Superior State,1995-10-23,1996
7,Bowling Green State,1995-10-23,1996
8,Minnesota,1995-10-23,1996
9,Michigan State,1995-10-23,1996
10,North Dakota,1995-10-23,1996
11,New Hampshire,1995-10-23,1996
11,Denver,1995-10-23,1996
13,Western Michigan,1995-10-23,1996
30,Minnesota Duluth,1995-10-23,1996
30,Colgate,1995-10-23,1996
30,Providence,1995-10-23,1996
30,Wisconsin,1995-10-23,1996
30,Harvard,1995-10-23,1996
30,Clarkson,1995-10-23,1996
1,Boston University,1995-10-30,1996
2,Colorado College,1995-10-30,1996
3,Lake Superior State,1995-10-30,1996
4,Michigan,1995-10-30,1996
5,Maine,1995-10-30,1996
6,Minnesota,1995-10-30,1996
7,Bowling Green State,1995-10-30,1996
8,Vermont,1995-10-30,1996
9,Denver,1995-10-30,1996
10,New Hampshire,1995-10-30,1996
1,Boston University,1995-11-06,1996
2,Colorado College,1995-11-06,1996
3,Lake Superior State,1995-11-06,1996
4,Michigan,1995-11-06,1996
5,Minnesota,1995-11-06,1996
6,Maine,1995-11-06,1996
6,Vermont,1995-11-06,1996
8,Bowling Green State,1995-11-06,1996
9,Denver,1995-11-06,1996
10,New Hampshire,1995-11-06,1996
1,Boston University,1995-11-13,1996
2,Colorado College,1995-11-13,1996
3,Michigan,1995-11-13,1996
4,Vermont,1995-11-13,1996
5,Maine,1995-11-13,1996
6,Bowling Green State,1995-11-13,1996
7,Minnesota,1995-11-13,1996
8,Denver,1995-11-13,1996
9,New Hampshire,1995-11-13,1996
10,Minnesota Duluth,1995-11-13,1996
1,Boston University,1995-11-20,1996
2,Colorado College,1995-11-20,1996
3,Michigan,1995-11-20,1996
4,Vermont,1995-11-20,1996
5,Minnesota,1995-11-20,1996
6,Maine,1995-11-20,1996
7,Western Michigan,1995-11-20,1996
8,Bowling Green State,1995-11-20,1996
9,Lake Superior State,1995-11-20,1996
10,Denver,1995-11-20,1996
1,Boston University,1995-11-27,1996
1,Colorado College,1995-11-27,1996
3,Michigan,1995-11-27,1996
4,Minnesota,1995-11-27,1996
5,Western Michigan,1995-11-27,1996
6,Vermont,1995-11-27,1996
7,Maine,1995-11-27,1996
8,Denver,1995-11-27,1996
9,Bowling Green State,1995-11-27,1996
10,Michigan State,1995-11-27,1996
1,Colorado College,1995-12-04,1996
2,Boston University,1995-12-04,1996
3,Minnesota,1995-12-04,1996
4,Michigan,1995-12-04,1996
5,Maine,1995-12-04,1996
6,Vermont,1995-12-04,1996
7,Denver,1995-12-04,1996
8,Western Michigan,1995-12-04,1996
9,Bowling Green State,1995-12-04,1996
10,Michigan State,1995-12-04,1996
1,Colorado College,1995-12-11,1996
2,Boston University,1995-12-11,1996
3,Minnesota,1995-12-11,1996
4,Michigan,1995-12-11,1996
5,Maine,1995-12-11,1996
6,Denver,1995-12-11,1996
7,Vermont,1995-12-11,1996
8,Western Michigan,1995-12-11,1996
9,Michigan State,1995-12-11,1996
10,Lake Superior State,1995-12-11,1996
1,Colorado College,1995-12-18,1996
2,Boston University,1995-12-18,1996
3,Minnesota,1995-12-18,1996
4,Michigan,1995-12-18,1996
5,Maine,1995-12-18,1996
6,Western Michigan,1995-12-18,1996
7,Denver,1995-12-18,1996
8,Vermont,1995-12-18,1996
9,Michigan State,1995-12-18,1996
10,Lake Superior State,1995-12-18,1996
1,Boston University,1996-01-08,1996
2,Colorado College,1996-01-08,1996
3,Minnesota,1996-01-08,1996
4,Michigan,1996-01-08,1996
5,Western Michigan,1996-01-08,1996
6,Maine,1996-01-08,1996
7,Michigan State,1996-01-08,1996
8,Denver,1996-01-08,1996
9,Vermont,1996-01-08,1996
10,Providence,1996-01-08,1996
1,Boston University,1996-01-15,1996
2,Colorado College,1996-01-15,1996
3,Minnesota,1996-01-15,1996
4,Michigan,1996-01-15,1996
5,Denver,1996-01-15,1996
6,Michigan State,1996-01-15,1996
7,Maine,1996-01-15,1996
8,Western Michigan,1996-01-15,1996
9,Vermont,1996-01-15,1996
10,Lake Superior State,1996-01-15,1996
1,Colorado College,1996-01-22,1996
2,Boston University,1996-01-22,1996
3,Michigan,1996-01-22,1996
4,Minnesota,1996-01-22,1996
5,Denver,1996-01-22,1996
6,Lake Superior State,1996-01-22,1996
7,Maine,1996-01-22,1996
8,Western Michigan,1996-01-22,1996
9,Michigan State,1996-01-22,1996
10,Vermont,1996-01-22,1996
1,Colorado College,1996-01-29,1996
2,Minnesota,1996-01-29,1996
3,Boston University,1996-01-29,1996
4,Michigan,1996-01-29,1996
5,Michigan State,1996-01-29,1996
6,Lake Superior State,1996-01-29,1996
7,Denver,1996-01-29,1996
8,Maine,1996-01-29,1996
9,Western Michigan,1996-01-29,1996
10,UMass Lowell,1996-01-29,1996
1,Colorado College,1996-02-05,1996
2,Boston University,1996-02-05,1996
3,Minnesota,1996-02-05,1996
4,Michigan State,1996-02-05,1996
5,Michigan,1996-02-05,1996
6,Lake Superior State,1996-02-05,1996
7,Denver,1996-02-05,1996
8,Western Michigan,1996-02-05,1996
9,UMass Lowell,1996-02-05,1996
10,Vermont,1996-02-05,1996
1,Colorado College,1996-02-12,1996
2,Boston University,1996-02-12,1996
3,Minnesota,1996-02-12,1996
4,Michigan,1996-02-12,1996
5,Michigan State,1996-02-12,1996
6,Lake Superior State,1996-02-12,1996
7,Western Michigan,1996-02-12,1996
8,Denver,1996-02-12,1996
9,UMass Lowell,1996-02-12,1996
10,Vermont,1996-02-12,1996
1,Colorado College,1996-02-19,1996
2,Boston University,1996-02-19,1996
3,Michigan,1996-02-19,1996
4,Minnesota,1996-02-19,1996
5,Michigan State,1996-02-19,1996
6,Western Michigan,1996-02-19,1996
7,Lake Superior State,1996-02-19,1996
8,UMass Lowell,1996-02-19,1996
9,Vermont,1996-02-19,1996
10,Denver,1996-02-19,1996
1,Colorado College,1996-02-26,1996
2,Boston University,1996-02-26,1996
3,Lake Superior State,1996-02-26,1996
4,Michigan State,1996-02-26,1996
5,Western Michigan,1996-02-26,1996
6,Michigan,1996-02-26,1996
7,Minnesota,1996-02-26,1996
8,Vermont,1996-02-26,1996
9,UMass Lowell,1996-02-26,1996
10,Maine,1996-02-26,1996
1,Michigan,1996-10-21,1997
2,Vermont,1996-10-21,1997
3,Boston University,1996-10-21,1997
4,Minnesota,1996-10-21,1997
5,Colorado College,1996-10-21,1997
6,Bowling Green State,1996-10-21,1997
7,Michigan State,1996-10-21,1997
8,Clarkson,1996-10-21,1997
9,North Dakota,1996-10-21,1997
10,New Hampshire,1996-10-21,1997
1,Michigan,1996-10-28,1997
2,Vermont,1996-10-28,1997
3,Bowling Green State,1996-10-28,1997
4,Boston University,1996-10-28,1997
5,North Dakota,1996-10-28,1997
6,Minnesota,1996-10-28,1997
7,Clarkson,1996-10-28,1997
8,Colorado College,1996-10-28,1997
9,Minnesota Duluth,1996-10-28,1997
10,Providence,1996-10-28,1997
1,Vermont,1996-11-04,1997
2,Michigan,1996-11-04,1997
3,Boston University,1996-11-04,1997
4,North Dakota,1996-11-04,1997
5,Michigan State,1996-11-04,1997
6,Minnesota,1996-11-04,1997
7,Bowling Green State,1996-11-04,1997
8,Colorado College,1996-11-04,1997
9,Minnesota Duluth,1996-11-04,1997
10,Maine,1996-11-04,1997
1,Michigan,1996-11-11,1997
2,Boston University,1996-11-11,1997
3,Vermont,1996-11-11,1997
4,Minnesota,1996-11-11,1997
5,Colorado College,1996-11-11,1997
6,North Dakota,1996-11-11,1997
7,Michigan State,1996-11-11,1997
8,Miami,1996-11-11,1997
9,New Hampshire,1996-11-11,1997
10,Colgate,1996-11-11,1997
1,Michigan,1996-11-18,1997
2,Boston University,1996-11-18,1997
3,Minnesota,1996-11-18,1997
4,Vermont,1996-11-18,1997
5,Colorado College,1996-11-18,1997
6,New Hampshire,1996-11-18,1997
7,Miami,1996-11-18,1997
8,Michigan State,1996-11-18,1997
9,North Dakota,1996-11-18,1997
10,Cornell,1996-11-18,1997
